ticketid;description;reportedby;reportdate;cinum;internalpriority;reportedpriority;siteid5;status;owner;ownergroup;assetnum;failurecode;failurereportid;linenum;orgid;siteid;ticketclass;ticketid1;type;wonum;description2;failurecode3;failurecodeid;orgid4
5827634;FALLA CORE TX - AFECTACION;;17/04/2017 8:52;ATN@10.4.137.66;4;5;OT;CLOSED;;RF-SCT01;;701125;286791;4723;COMCEL;;INCIDENT;5827634;CAUSE;;Calidad Energia Comercial;701125;1545;COMCEL
5827634;FALLA CORE TX - AFECTACION;;17/04/2017 8:52;ATN@10.4.137.66;4;5;OT;CLOSED;;RF-SCT01;;70112501;286792;4725;COMCEL;;INCIDENT;5827634;REMEDY;;Conexi髇 de MG Port醫il;70112501;1546;COMCEL
5827656;LENTITUD/INESTABILIDAD INTERNET;;17/04/2017 8:56;76520;4;;BUC;CLOSED;;MASTERTX;;;;;;;;;;;;;;
5827669;FALLA CORE TX - AFECTACION;;17/04/2017 8:59;DWDM@HUAWEI.BARBERENA;3;;OT;CLOSED;;PEINGJTP;;1021;286741;1047;COMCEL;;INCIDENT;5827669;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5827669;FALLA CORE TX - AFECTACION;;17/04/2017 8:59;DWDM@HUAWEI.BARBERENA;3;;OT;CLOSED;;PEINGJTP;;102101;286742;1055;COMCEL;;INCIDENT;5827669;CAUSE;;Roedor se come la fibra;102101;68;COMCEL
5827669;FALLA CORE TX - AFECTACION;;17/04/2017 8:59;DWDM@HUAWEI.BARBERENA;3;;OT;CLOSED;;PEINGJTP;;10210101;286743;1107;COMCEL;;INCIDENT;5827669;REMEDY;;Reparacion tramo fibra;10210101;119;COMCEL
5827689;CORTE  DWDM || BARBERENA - JUTIAPA || SEC;ON-MINOR;17/04/2017 9:02;HUAWEI@LINK-NE103_NE104_P;4;;ON;CLOSED;;TXSUPENG;;;;;;;;;;;;;;
5827714;FALLA CORE TX - AFECTACION;;17/04/2017 9:07;IPRAN@ATN.10.245.223.85;3;;OT;CLOSED;;MASTERTX;;1021;286983;1047;COMCEL;;INCIDENT;5827714;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5827714;FALLA CORE TX - AFECTACION;;17/04/2017 9:07;IPRAN@ATN.10.245.223.85;3;;OT;CLOSED;;MASTERTX;;102101;286984;1055;COMCEL;;INCIDENT;5827714;CAUSE;;Roedor se come la fibra;102101;68;COMCEL
5827714;FALLA CORE TX - AFECTACION;;17/04/2017 9:07;IPRAN@ATN.10.245.223.85;3;;OT;CLOSED;;MASTERTX;;10210101;286985;1107;COMCEL;;INCIDENT;5827714;REMEDY;;Reparacion tramo fibra;10210101;119;COMCEL
5828404;FALLA CORE TX - RIESGO;;17/04/2017 11:22;IPRAN@CX600.10.12.20.66;2;5;OT;CLOSED;;RF-MET02;;2062;287639;5049;COMCEL;;INCIDENT;5828404;PROBLEM;;EQUIPO - JUNIPER;2062;1704;COMCEL
5828404;FALLA CORE TX - RIESGO;;17/04/2017 11:22;IPRAN@CX600.10.12.20.66;2;5;OT;CLOSED;;RF-MET02;;206202;287640;5057;COMCEL;;INCIDENT;5828404;CAUSE;;Configuracion;206202;1707;COMCEL
5828404;FALLA CORE TX - RIESGO;;17/04/2017 11:22;IPRAN@CX600.10.12.20.66;2;5;OT;CLOSED;;RF-MET02;;20620201;287641;5059;COMCEL;;INCIDENT;5828404;REMEDY;;Re configuracion;20620201;1708;COMCEL
5828845;FALLA DATOS;Sergio Avelda駉;17/04/2017 12:52;37501;5;;BUC;CLOSED;AEACEVEDO;;;1021;286831;1047;COMCEL;;INCIDENT;5828845;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5828845;FALLA DATOS;Sergio Avelda駉;17/04/2017 12:52;37501;5;;BUC;CLOSED;AEACEVEDO;;;102132;286832;5385;COMCEL;;INCIDENT;5828845;CAUSE;;Vandalismo;102132;1867;COMCEL
5828845;FALLA DATOS;Sergio Avelda駉;17/04/2017 12:52;37501;5;;BUC;CLOSED;AEACEVEDO;;;10212914;286833;5785;COMCEL;;INCIDENT;5828845;REMEDY;;Tendido de fibra con mufa;10212914;1893;COMCEL
5828957;RBS FUERA DE SERVICIO;CBOCHE;17/04/2017 13:16;LGTA148;3;3;OT;CLOSED;;MASTERTX;;;;;;;;;;;;;;
5829008;RBS FUERA DE SERVICIO on 172.16.5.75;NETCOOL;17/04/2017 13:18;WGTA605;3;3;OT;CLOSED;;PEINGVN;;1021;286899;1047;COMCEL;;INCIDENT;5829008;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5829008;RBS FUERA DE SERVICIO on 172.16.5.75;NETCOOL;17/04/2017 13:18;WGTA605;3;3;OT;CLOSED;;PEINGVN;;102110;286906;1075;COMCEL;;INCIDENT;5829008;CAUSE;;Corte Hilo de Fibra;102110;86;COMCEL
5829008;RBS FUERA DE SERVICIO on 172.16.5.75;NETCOOL;17/04/2017 13:18;WGTA605;3;3;OT;CLOSED;;PEINGVN;;10210106;286908;2579;COMCEL;;INCIDENT;5829008;REMEDY;;Fusion de hilos de fibra;10210106;1030;COMCEL
5829011;RBS FUERA DE SERVICIO on 172.16.5.75;NETCOOL;17/04/2017 13:17;SGU565;3;3;OT;CLOSED;;MASTERTX;;;;;;;;;;;;;;
5829130;FALLA CORE TX - AFECTACION;;17/04/2017 13:50;IPRAN@ATN.10.4.135.4;3;5;OT;CLOSED;;MASTERTX;;1021;286991;1047;COMCEL;;INCIDENT;5829130;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5829130;FALLA CORE TX - AFECTACION;;17/04/2017 13:50;IPRAN@ATN.10.4.135.4;3;5;OT;CLOSED;;MASTERTX;;102115;286992;1085;COMCEL;;INCIDENT;5829130;CAUSE;;Incendio en fibra;102115;96;COMCEL
5829130;FALLA CORE TX - AFECTACION;;17/04/2017 13:50;IPRAN@ATN.10.4.135.4;3;5;OT;CLOSED;;MASTERTX;;10210101;286993;1141;COMCEL;;INCIDENT;5829130;REMEDY;;Reparacion tramo fibra;10210101;119;COMCEL
5829170;FALLA CORE TX - AFECTACION;;17/04/2017 13:59;IPRAN@ATN.10.4.135.1;3;;OT;CLOSED;;PEINGCTR;;1021;286896;1047;COMCEL;;INCIDENT;5829170;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5829170;FALLA CORE TX - AFECTACION;;17/04/2017 13:59;IPRAN@ATN.10.4.135.1;3;;OT;CLOSED;;PEINGCTR;;102115;286897;1085;COMCEL;;INCIDENT;5829170;CAUSE;;Incendio en fibra;102115;96;COMCEL
5829170;FALLA CORE TX - AFECTACION;;17/04/2017 13:59;IPRAN@ATN.10.4.135.1;3;;OT;CLOSED;;PEINGCTR;;10210101;286898;1141;COMCEL;;INCIDENT;5829170;REMEDY;;Reparacion tramo fibra;10210101;119;COMCEL
5830425;FALLA DATOS;Sergio Avelda駉,;17/04/2017 17:40;37501;5;;BUC;CLOSED;;PEBUCOW;;1021;286909;1047;COMCEL;;INCIDENT;5830425;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5830425;FALLA DATOS;Sergio Avelda駉,;17/04/2017 17:40;37501;5;;BUC;CLOSED;;PEBUCOW;;102113;286910;1081;COMCEL;;INCIDENT;5830425;CAUSE;;Fibra doblada;102113;92;COMCEL
5830425;FALLA DATOS;Sergio Avelda駉,;17/04/2017 17:40;37501;5;;BUC;CLOSED;;PEBUCOW;;10210106;286911;2585;COMCEL;;INCIDENT;5830425;REMEDY;;Fusion de hilos de fibra;10210106;1030;COMCEL
5830533;INCIDENTE DE NODO OPTICO CN3859A;HUBERTH ALEXANDER;17/04/2017 18:01;HFC@CN3859A;;;TH;CLOSED;;PEINGCTR;;7011;286915;1713;COMCEL;;INCIDENT;5830533;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5830533;INCIDENTE DE NODO OPTICO CN3859A;HUBERTH ALEXANDER;17/04/2017 18:01;HFC@CN3859A;;;TH;CLOSED;;PEINGCTR;;701102;286916;1721;COMCEL;;INCIDENT;5830533;CAUSE;;FlipOn Disparado;701102;582;COMCEL
5830533;INCIDENTE DE NODO OPTICO CN3859A;HUBERTH ALEXANDER;17/04/2017 18:01;HFC@CN3859A;;;TH;CLOSED;;PEINGCTR;;70110102;286917;1761;COMCEL;;INCIDENT;5830533;REMEDY;;Electrinicidad restablecida;70110102;693;COMCEL
5830896;FALLA CORE TX - AFECTACION;;17/04/2017 19:07;TELL@BSA.TE190;3;5;OT;CLOSED;;RF-MET03;;2061;286934;1913;COMCEL;;INCIDENT;5830896;PROBLEM;;;2061;454;COMCEL
5830896;FALLA CORE TX - AFECTACION;;17/04/2017 19:07;TELL@BSA.TE190;3;5;OT;CLOSED;;RF-MET03;;206107;286935;1927;COMCEL;;INCIDENT;5830896;CAUSE;;Transceiver;206107;476;COMCEL
5830896;FALLA CORE TX - AFECTACION;;17/04/2017 19:07;TELL@BSA.TE190;3;5;OT;CLOSED;;RF-MET03;;20610107;286936;1941;COMCEL;;INCIDENT;5830896;REMEDY;;cambio transceiver;20610107;500;COMCEL
5831165;FALLA CORE TX - AFECTACION;;17/04/2017 20:09;IPRAN@ALU.10.20.3.54;3;;OT;CLOSED;;RF-EPG02;;7011;286963;1713;COMCEL;;INCIDENT;5831165;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5831165;FALLA CORE TX - AFECTACION;;17/04/2017 20:09;IPRAN@ALU.10.20.3.54;3;;OT;CLOSED;;RF-EPG02;;701125;286964;4723;COMCEL;;INCIDENT;5831165;CAUSE;;Calidad Energia Comercial;701125;1545;COMCEL
5831165;FALLA CORE TX - AFECTACION;;17/04/2017 20:09;IPRAN@ALU.10.20.3.54;3;;OT;CLOSED;;RF-EPG02;;70112501;286965;4725;COMCEL;;INCIDENT;5831165;REMEDY;;Conexi髇 de MG Port醫il;70112501;1546;COMCEL
5831327;FALLA CORE TX - RIESGO;;17/04/2017 20:46;TELL@BSA.TE288;2;;OT;CLOSED;;TXSUPENG;;7011;286922;1713;COMCEL;;INCIDENT;5831327;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5831327;FALLA CORE TX - RIESGO;;17/04/2017 20:46;TELL@BSA.TE288;2;;OT;CLOSED;;TXSUPENG;;701101;286923;1719;COMCEL;;INCIDENT;5831327;CAUSE;;Mala Calidad de Energia Comercial;701101;580;COMCEL
5831327;FALLA CORE TX - RIESGO;;17/04/2017 20:46;TELL@BSA.TE288;2;;OT;CLOSED;;TXSUPENG;;70110101;286924;1759;COMCEL;;INCIDENT;5831327;REMEDY;;reconexion de energia;70110101;691;COMCEL
5831376;FALLA DATOS;Dereic de Leon -;17/04/2017 20:59;9294;5;;BUC;CLOSED;JAVILAG;;;2031;287062;1393;COMCEL;;INCIDENT;5831376;PROBLEM;;EQUIPO - IMC;2031;341;COMCEL
5831376;FALLA DATOS;Dereic de Leon -;17/04/2017 20:59;9294;5;;BUC;CLOSED;JAVILAG;;;203106;287063;1405;COMCEL;;INCIDENT;5831376;CAUSE;;Inhibido;203106;353;COMCEL
5831376;FALLA DATOS;Dereic de Leon -;17/04/2017 20:59;9294;5;;BUC;CLOSED;JAVILAG;;;20310106;287064;1419;COMCEL;;INCIDENT;5831376;REMEDY;;reinicio equipo;20310106;367;COMCEL
5831431;FALLA CORE TX - AFECTACION;;17/04/2017 21:12;IPRAN@ALU.10.20.2.23;3;5;OT;CLOSED;;RF-CHQ02;;7011;287008;1713;COMCEL;;INCIDENT;5831431;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5831431;FALLA CORE TX - AFECTACION;;17/04/2017 21:12;IPRAN@ALU.10.20.2.23;3;5;OT;CLOSED;;RF-CHQ02;;701101;287009;1719;COMCEL;;INCIDENT;5831431;CAUSE;;Mala Calidad de Energia Comercial;701101;580;COMCEL
5831431;FALLA CORE TX - AFECTACION;;17/04/2017 21:12;IPRAN@ALU.10.20.2.23;3;5;OT;CLOSED;;RF-CHQ02;;70110101;287010;1759;COMCEL;;INCIDENT;5831431;REMEDY;;reconexion de energia;70110101;691;COMCEL
5831555;FALLA CORE TX - RIESGO;;17/04/2017 21:41;TELL@BSA.TE275;2;5;OT;CLOSED;;TXSUPENG;;7011;286975;1713;COMCEL;;INCIDENT;5831555;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5831555;FALLA CORE TX - RIESGO;;17/04/2017 21:41;TELL@BSA.TE275;2;5;OT;CLOSED;;TXSUPENG;;701101;286976;1719;COMCEL;;INCIDENT;5831555;CAUSE;;Mala Calidad de Energia Comercial;701101;580;COMCEL
5831555;FALLA CORE TX - RIESGO;;17/04/2017 21:41;TELL@BSA.TE275;2;5;OT;CLOSED;;TXSUPENG;;70110101;286977;1759;COMCEL;;INCIDENT;5831555;REMEDY;;reconexion de energia;70110101;691;COMCEL
5831716;FALLA CORE TX - AFECTACION;SBROOKS;17/04/2017 22:21;IPRAN@ALU.10.20.4.74;3;5;OT;CLOSED;;RF-IZB03;;7011;286952;1713;COMCEL;;INCIDENT;5831716;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5831716;FALLA CORE TX - AFECTACION;SBROOKS;17/04/2017 22:21;IPRAN@ALU.10.20.4.74;3;5;OT;CLOSED;;RF-IZB03;;701101;286953;1719;COMCEL;;INCIDENT;5831716;CAUSE;;Mala Calidad de Energia Comercial;701101;580;COMCEL
5831716;FALLA CORE TX - AFECTACION;SBROOKS;17/04/2017 22:21;IPRAN@ALU.10.20.4.74;3;5;OT;CLOSED;;RF-IZB03;;70110101;286954;1759;COMCEL;;INCIDENT;5831716;REMEDY;;reconexion de energia;70110101;691;COMCEL
5831754;FALLA CORE TX - AFECTACION;SBROOKS;17/04/2017 22:30;IPRAN@ALU.10.20.1.26;3;5;OT;CLOSED;;RF-AVP01;;7011;287083;1713;COMCEL;;INCIDENT;5831754;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5831754;FALLA CORE TX - AFECTACION;SBROOKS;17/04/2017 22:30;IPRAN@ALU.10.20.1.26;3;5;OT;CLOSED;;RF-AVP01;;701101;287084;1719;COMCEL;;INCIDENT;5831754;CAUSE;;Mala Calidad de Energia Comercial;701101;580;COMCEL
5831754;FALLA CORE TX - AFECTACION;SBROOKS;17/04/2017 22:30;IPRAN@ALU.10.20.1.26;3;5;OT;CLOSED;;RF-AVP01;;70110101;287085;1759;COMCEL;;INCIDENT;5831754;REMEDY;;reconexion de energia;70110101;691;COMCEL
5831830;FALLA CORE TX - RIESGO;;17/04/2017 22:47;TELL@BSA.TE283;4;5;OT;CLOSED;;RF-ZCP01;;7011;286989;1713;COMCEL;;INCIDENT;5831830;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5831830;FALLA CORE TX - RIESGO;;17/04/2017 22:47;TELL@BSA.TE283;4;5;OT;CLOSED;;RF-ZCP01;;701108;286990;1737;COMCEL;;INCIDENT;5831830;CAUSE;;Rectificador Inhibido;701108;594;COMCEL
5832135;FALLA DATOS;Blanca Gonzalez..;18/04/2017 0:03;TIGO VIDEO  GENERICO;5;;BUC;CLOSED;;CC_CORP;;3011;287098;1507;COMCEL;;INCIDENT;5832135;PROBLEM;;LAN;3011;778;COMCEL
5832135;FALLA DATOS;Blanca Gonzalez..;18/04/2017 0:03;TIGO VIDEO  GENERICO;5;;BUC;CLOSED;;CC_CORP;;301118;287099;4639;COMCEL;;INCIDENT;5832135;CAUSE;;Energia Electrica;301118;1507;COMCEL
5832135;FALLA DATOS;Blanca Gonzalez..;18/04/2017 0:03;TIGO VIDEO  GENERICO;5;;BUC;CLOSED;;CC_CORP;;30111801;287100;4641;COMCEL;;INCIDENT;5832135;REMEDY;;Energia Comercial en Sitio;30111801;1508;COMCEL
5832172;FALLA CORE TX - AFECTACION;;18/04/2017 0:11;RECTIFICADOR@GAMATRONIC172.18.173.40;4;;BUC;CLOSED;;MASS-TX;;7011;286943;1713;COMCEL;;INCIDENT;5832172;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5832172;FALLA CORE TX - AFECTACION;;18/04/2017 0:11;RECTIFICADOR@GAMATRONIC172.18.173.40;4;;BUC;CLOSED;;MASS-TX;;701101;286944;1719;COMCEL;;INCIDENT;5832172;CAUSE;;Mala Calidad de Energia Comercial;701101;580;COMCEL
5832172;FALLA CORE TX - AFECTACION;;18/04/2017 0:11;RECTIFICADOR@GAMATRONIC172.18.173.40;4;;BUC;CLOSED;;MASS-TX;;70110101;286945;1759;COMCEL;;INCIDENT;5832172;REMEDY;;reconexion de energia;70110101;691;COMCEL
5833731;FALLA CORE TX - AFECTACION;;18/04/2017 6:13;10.4.133.182;4;5;OT;CLOSED;;PEINGCTR;;1021;287086;1047;COMCEL;;INCIDENT;5833731;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5833731;FALLA CORE TX - AFECTACION;;18/04/2017 6:13;10.4.133.182;4;5;OT;CLOSED;;PEINGCTR;;102110;287088;1075;COMCEL;;INCIDENT;5833731;CAUSE;;Corte Hilo de Fibra;102110;86;COMCEL
5833731;FALLA CORE TX - AFECTACION;;18/04/2017 6:13;10.4.133.182;4;5;OT;CLOSED;;PEINGCTR;;10210106;287089;2579;COMCEL;;INCIDENT;5833731;REMEDY;;Fusion de hilos de fibra;10210106;1030;COMCEL
5833892;FALLA CORE TX - AFECTACION;;18/04/2017 6:46;TELL@BSA.TE215;4;5;OT;CLOSED;;PEINGFRA;;1021;287074;1047;COMCEL;;INCIDENT;5833892;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5833892;FALLA CORE TX - AFECTACION;;18/04/2017 6:46;TELL@BSA.TE215;4;5;OT;CLOSED;;PEINGFRA;;102101;287075;1055;COMCEL;;INCIDENT;5833892;CAUSE;;Roedor se come la fibra;102101;68;COMCEL
5833892;FALLA CORE TX - AFECTACION;;18/04/2017 6:46;TELL@BSA.TE215;4;5;OT;CLOSED;;PEINGFRA;;10210106;287076;2559;COMCEL;;INCIDENT;5833892;REMEDY;;Fusion de hilos de fibra;10210106;1030;COMCEL
5834144;LENTITUD/INESTABILIDAD DATOS;Luis Antonio Galindo Alvarez;18/04/2017 7:42;44353;4;;BUC;CLOSED;;RF-MET03;;2061;287200;1913;COMCEL;;INCIDENT;5834144;PROBLEM;;;2061;454;COMCEL
5834144;LENTITUD/INESTABILIDAD DATOS;Luis Antonio Galindo Alvarez;18/04/2017 7:42;44353;4;;BUC;CLOSED;;RF-MET03;;206103;287201;1919;COMCEL;;INCIDENT;5834144;CAUSE;;Equipo Da馻do;206103;461;COMCEL
5834144;LENTITUD/INESTABILIDAD DATOS;Luis Antonio Galindo Alvarez;18/04/2017 7:42;44353;4;;BUC;CLOSED;;RF-MET03;;20610103;287202;1933;COMCEL;;INCIDENT;5834144;REMEDY;;cambio equipo;20610103;482;COMCEL
5834155;FALLA CORE TX - AFECTACION;;18/04/2017 7:43;ROADM@ALU.JUTIAPA_CD1;3;;OT;CLOSED;;PEINGJTP;;1021;287162;1047;COMCEL;;INCIDENT;5834155;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5834155;FALLA CORE TX - AFECTACION;;18/04/2017 7:43;ROADM@ALU.JUTIAPA_CD1;3;;OT;CLOSED;;PEINGJTP;;102101;287163;1055;COMCEL;;INCIDENT;5834155;CAUSE;;Roedor se come la fibra;102101;68;COMCEL
5834155;FALLA CORE TX - AFECTACION;;18/04/2017 7:43;ROADM@ALU.JUTIAPA_CD1;3;;OT;CLOSED;;PEINGJTP;;10210106;287164;2559;COMCEL;;INCIDENT;5834155;REMEDY;;Fusion de hilos de fibra;10210106;1030;COMCEL
5834308;FALLA DATOS;Josue Daniel Ascencio Martinez <;18/04/2017 8:18;45480;5;;BUC;CLOSED;;PEINGCTR;;1021;287168;1047;COMCEL;;INCIDENT;5834308;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5834308;FALLA DATOS;Josue Daniel Ascencio Martinez <;18/04/2017 8:18;45480;5;;BUC;CLOSED;;PEINGCTR;;102110;287169;1075;COMCEL;;INCIDENT;5834308;CAUSE;;Corte Hilo de Fibra;102110;86;COMCEL
5834308;FALLA DATOS;Josue Daniel Ascencio Martinez <;18/04/2017 8:18;45480;5;;BUC;CLOSED;;PEINGCTR;;10210106;287170;2579;COMCEL;;INCIDENT;5834308;REMEDY;;Fusion de hilos de fibra;10210106;1030;COMCEL
5834330;FALLA INTERNET;;18/04/2017 8:23;36926;5;;BUC;CLOSED;;CC_CORP;;2025;287041;4559;COMCEL;;INCIDENT;5834330;PROBLEM;;EQUIPO - MIKROTIK;2025;1471;COMCEL
5834330;FALLA INTERNET;;18/04/2017 8:23;36926;5;;BUC;CLOSED;;CC_CORP;;202501;287042;4561;COMCEL;;INCIDENT;5834330;CAUSE;;Equipo Inhibido;202501;1472;COMCEL
5834330;FALLA INTERNET;;18/04/2017 8:23;36926;5;;BUC;CLOSED;;CC_CORP;;20250101;287043;4563;COMCEL;;INCIDENT;5834330;REMEDY;;Reinicio de Equipo;20250101;1473;COMCEL
5834340;FALLA INTERNET;Oscar Recinos..;18/04/2017 8:25;16618;5;;BUC;CLOSED;;PEBUCZCP;;1021;287077;1047;COMCEL;;INCIDENT;5834340;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5834340;FALLA INTERNET;Oscar Recinos..;18/04/2017 8:25;16618;5;;BUC;CLOSED;;PEBUCZCP;;102102;287078;1059;COMCEL;;INCIDENT;5834340;CAUSE;;Atenuacion de fibra;102102;70;COMCEL
5834340;FALLA INTERNET;Oscar Recinos..;18/04/2017 8:25;16618;5;;BUC;CLOSED;;PEBUCZCP;;10210106;287079;2563;COMCEL;;INCIDENT;5834340;REMEDY;;Fusion de hilos de fibra;10210106;1030;COMCEL
5834725;FALLA CORE TX - AFECTACION;;18/04/2017 9:32;TELL@BSA.TE616;;;OT;CLOSED;;PESOLSCH;;102101;287146;1055;COMCEL;;INCIDENT;5834725;CAUSE;;Roedor se come la fibra;102101;68;COMCEL
5834725;FALLA CORE TX - AFECTACION;;18/04/2017 9:32;TELL@BSA.TE616;;;OT;CLOSED;;PESOLSCH;;1021;287145;1047;COMCEL;;INCIDENT;5834725;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5834725;FALLA CORE TX - AFECTACION;;18/04/2017 9:32;TELL@BSA.TE616;;;OT;CLOSED;;PESOLSCH;;10210101;287147;1107;COMCEL;;INCIDENT;5834725;REMEDY;;Reparacion tramo fibra;10210101;119;COMCEL
5834751;FALLA CORE TX - RIESGO;;18/04/2017 9:37;TELL@BSA.TE228;2;5;OT;CLOSED;;RF-JTP01;;7011;287156;1713;COMCEL;;INCIDENT;5834751;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5834751;FALLA CORE TX - RIESGO;;18/04/2017 9:37;TELL@BSA.TE228;2;5;OT;CLOSED;;RF-JTP01;;701101;287157;1719;COMCEL;;INCIDENT;5834751;CAUSE;;Mala Calidad de Energia Comercial;701101;580;COMCEL
5834751;FALLA CORE TX - RIESGO;;18/04/2017 9:37;TELL@BSA.TE228;2;5;OT;CLOSED;;RF-JTP01;;70110101;287158;1759;COMCEL;;INCIDENT;5834751;REMEDY;;reconexion de energia;70110101;691;COMCEL
5834964;BUC,VAS,MINGOB,C醡ara,Foco;EJMENCOS;18/04/2017 10:13;MG002;5;;BUC;CLOSED;RRODASL;;;1021;287095;1047;COMCEL;;INCIDENT;5834964;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5834964;BUC,VAS,MINGOB,C醡ara,Foco;EJMENCOS;18/04/2017 10:13;MG002;5;;BUC;CLOSED;RRODASL;;;102110;287096;1075;COMCEL;;INCIDENT;5834964;CAUSE;;Corte Hilo de Fibra;102110;86;COMCEL
5834964;BUC,VAS,MINGOB,C醡ara,Foco;EJMENCOS;18/04/2017 10:13;MG002;5;;BUC;CLOSED;RRODASL;;;10210103;287097;2397;COMCEL;;INCIDENT;5834964;REMEDY;;cambio pasamuro;10210103;123;COMCEL
5835062;FALLA DATOS;sara;18/04/2017 10:33;36926;5;;BUC;CLOSED;;PEBUCSAN;;1021;287151;1047;COMCEL;;INCIDENT;5835062;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5835062;FALLA DATOS;sara;18/04/2017 10:33;36926;5;;BUC;CLOSED;;PEBUCSAN;;102118;287152;1091;COMCEL;;INCIDENT;5835062;CAUSE;;Maquinaria pesada corta la fibra;102118;102;COMCEL
5835062;FALLA DATOS;sara;18/04/2017 10:33;36926;5;;BUC;CLOSED;;PEBUCSAN;;10210101;287153;1147;COMCEL;;INCIDENT;5835062;REMEDY;;Reparacion tramo fibra;10210101;119;COMCEL
5835449;FALLA DATOS;Magno Orozco;18/04/2017 11:46;75003;5;;BUC;CLOSED;;PEBUCOW;;2025;287107;4559;COMCEL;;INCIDENT;5835449;PROBLEM;;EQUIPO - MIKROTIK;2025;1471;COMCEL
5835449;FALLA DATOS;Magno Orozco;18/04/2017 11:46;75003;5;;BUC;CLOSED;;PEBUCOW;;202501;287108;4561;COMCEL;;INCIDENT;5835449;CAUSE;;Equipo Inhibido;202501;1472;COMCEL
5835449;FALLA DATOS;Magno Orozco;18/04/2017 11:46;75003;5;;BUC;CLOSED;;PEBUCOW;;20250101;287109;4563;COMCEL;;INCIDENT;5835449;REMEDY;;Reinicio de Equipo;20250101;1473;COMCEL
5835467;FALLA DATOS;Gerardo Chacon;18/04/2017 11:48;54853;5;;BUC;CLOSED;;PEBUCOW;;1021;287175;1047;COMCEL;;INCIDENT;5835467;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5835467;FALLA DATOS;Gerardo Chacon;18/04/2017 11:48;54853;5;;BUC;CLOSED;;PEBUCOW;;102102;287176;1059;COMCEL;;INCIDENT;5835467;CAUSE;;Atenuacion de fibra;102102;70;COMCEL
5835467;FALLA DATOS;Gerardo Chacon;18/04/2017 11:48;54853;5;;BUC;CLOSED;;PEBUCOW;;10210106;287177;2563;COMCEL;;INCIDENT;5835467;REMEDY;;Fusion de hilos de fibra;10210106;1030;COMCEL
5835531;FALLA CORE TX - AFECTACION;;18/04/2017 11:59;IPRAN@GPON.10.121.0.251;4;;OT;CLOSED;;PEINGCTR;;1021;287294;1047;COMCEL;;INCIDENT;5835531;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5835531;FALLA CORE TX - AFECTACION;;18/04/2017 11:59;IPRAN@GPON.10.121.0.251;4;;OT;CLOSED;;PEINGCTR;;102115;287295;1085;COMCEL;;INCIDENT;5835531;CAUSE;;Incendio en fibra;102115;96;COMCEL
5835531;FALLA CORE TX - AFECTACION;;18/04/2017 11:59;IPRAN@GPON.10.121.0.251;4;;OT;CLOSED;;PEINGCTR;;10210101;287296;1141;COMCEL;;INCIDENT;5835531;REMEDY;;Reparacion tramo fibra;10210101;119;COMCEL
5835857;FALLA CORE TX - RIESGO;;18/04/2017 13:02;RECTIFICADOR@EMERSON10.25.4.85;2;5;OT;CLOSED;;RF-MET01;;7011;287184;1713;COMCEL;;INCIDENT;5835857;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5835982;FALLA CORE TX - RIESGO;;18/04/2017 13:27;TELL@BSA.TE575;2;;OT;CLOSED;;RF-MET03;;2061;287172;1913;COMCEL;;INCIDENT;5835982;PROBLEM;;;2061;454;COMCEL
